id,value
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/loliverhennigh/Computational-Fluid-Dynamics-Machine-Learning-Examples,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/lonewoolf/Maching-Learning-Programs,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/savinay95n/Reinforcement-learning-Algorithms-and-Dynamic-Programming,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/shionguha/cosc3570-introdatascience-fa18,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/TLNsrivalli/atOnePage,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/uluumy/Data4People-Women-s-Health-Risk-Assessment,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/vrdmr/CS273a-Introduction-to-Machine-Learning,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Neural_Networks.https://github/yty/A_R_C,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods,
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/agileronin/coursera-r-programming-peer-assessment-1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/asymptoticdesign/Programming-Visual-and-Generative-Art,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/bamcdougall/Predictive_Machine_Learning_Human_Activity_Assessment,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/daletoniris/JarvisIA,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/ksrdj/coursera-r-programming-peer-assessment-1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/lemmatheultimate/weblog,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/lonewoolf/Maching-Learning-Programs,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/mrsan22/CS109-STAT121-DataScience_Course,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/muhammedbasuney/CS106A-ProgrammingMethodology,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/nasiruzzaman/datasciencecoursera,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/overtone/overtone,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/RagyHutch/relias-movie-project,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/savinay95n/Reinforcement-learning-Algorithms-and-Dynamic-Programming,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/ScottehBoeh/assessment-glencaldy-learning-centre,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/TLNsrivalli/atOnePage,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/TwgInternational/Import-Export-Management,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Prediction_based_on_statistical_methods.https://github/windyguo2046/Tableau-Citibike-HW20,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Support_Vector_Machines,
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Support_Vector_Machines.https://github/agileronin/coursera-r-programming-peer-assessment-1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Support_Vector_Machines.https://github/arjun1237/Inheritance---Java,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Support_Vector_Machines.https://github/karstenv/webmapping-with-qgismapserver-workshop,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Support_Vector_Machines.https://github/karstenv/webmapping-with-qgismapserver-workshop,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Support_Vector_Machines.https://github/ksrdj/coursera-r-programming-peer-assessment-1,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Support_Vector_Machines.https://github/muhammedbasuney/CS106A-ProgrammingMethodology,1
CATEGORIES.REPOSITORIES.Artificial_Intelligence.Support_Vector_Machines.https://github/windyguo2046/Tableau-Citibike-HW20,1
CATEGORIES.REPOSITORIES.Development_of_tools,
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/adaipule/MovieRecommendation,1
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/BenchR267/lbd,1
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/cysun/csns2,1
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/HerculesWS/Hercules,1
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/jesign/heuricode,1
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/Lyyoness/CS156-Machine-Learning,1
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/MDSilber/Networks-Programming-Assignment--1,1
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/monochromegane/starchart,1
CATEGORIES.REPOSITORIES.Development_of_tools.https://github/TI-Planet/Project-Builder,1
CATEGORIES.REPOSITORIES.Games_for_learning,
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/foolalex/CS106A,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/HerculesWS/Hercules,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/jalexanderqed/cs165a-reversi-bot,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/JeffreyMJohnson/Pong,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/kimasenbeck/cs111_finalProject_201409,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/KingChezzy/AdventureGame,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/Lyyoness/CS156-Machine-Learning,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/Nugnikoll/MyReversi,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/OpenHID/code-vr,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/radiatoryang/nyu_studio_spring2014,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/saraswat/NeuralProgrammerAsProbProg,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/soulslash13/For-a-Brighter-Future,1
CATEGORIES.REPOSITORIES.Games_for_learning.https://github/TamuccComputerScienceClub/CSClubTextBasedGame2016,1
CATEGORIES.REPOSITORIES.Platforms,
CATEGORIES.REPOSITORIES.Platforms.https://github/1j01/multifiddle,1
CATEGORIES.REPOSITORIES.Platforms.https://github/acarrillo/sCribble,1
CATEGORIES.REPOSITORIES.Platforms.https://github/achristoph/Collaborative-Filtering,1
CATEGORIES.REPOSITORIES.Platforms.https://github/adaipule/MovieRecommendation,1
CATEGORIES.REPOSITORIES.Platforms.https://github/Aidanie/codeedit,1
CATEGORIES.REPOSITORIES.Platforms.https://github/ajzdunek/whatsForDinner-App,1
CATEGORIES.REPOSITORIES.Platforms.https://github/amber/amber,1
CATEGORIES.REPOSITORIES.Platforms.https://github/code-friends/CodeFriends,1
CATEGORIES.REPOSITORIES.Platforms.https://github/Deirdre18/Professional-Portfolio-Website-GMIT-,1
CATEGORIES.REPOSITORIES.Platforms.https://github/domainxz/vcrs,1
CATEGORIES.REPOSITORIES.Platforms.https://github/drawpile/Drawpile,1
CATEGORIES.REPOSITORIES.Platforms.https://github/DubFriend/GraffitiWall,1
CATEGORIES.REPOSITORIES.Platforms.https://github/foolalex/CS106A,1
CATEGORIES.REPOSITORIES.Platforms.https://github/gleneivey/pairmatic,1
CATEGORIES.REPOSITORIES.Platforms.https://github/gleneivey/pairmatic2,1
CATEGORIES.REPOSITORIES.Platforms.https://github/gthorisson/vivo-orcidextensions,1
CATEGORIES.REPOSITORIES.Platforms.https://github/HerculesWS/Hercules,1
CATEGORIES.REPOSITORIES.Platforms.https://github/joeljfischer/meteor-collabmirror,1
CATEGORIES.REPOSITORIES.Platforms.https://github/lonewoolf/Maching-Learning-Programs,1
CATEGORIES.REPOSITORIES.Platforms.https://github/maximecb/toyCPU,1
CATEGORIES.REPOSITORIES.Platforms.https://github/mlopezbuendia/CreativeProgrammingA1,1
CATEGORIES.REPOSITORIES.Platforms.https://github/mostafa/iptables_book,1
CATEGORIES.REPOSITORIES.Platforms.https://github/off99555/machine-learning-curriculum,1
CATEGORIES.REPOSITORIES.Platforms.https://github/oracle/dino-date,1
CATEGORIES.REPOSITORIES.Platforms.https://github/otavio-cesar/cetecop,1
CATEGORIES.REPOSITORIES.Platforms.https://github/overtone/overtone,1
CATEGORIES.REPOSITORIES.Platforms.https://github/qlibin/posa-15-assignment3-studio,1
CATEGORIES.REPOSITORIES.Platforms.https://github/sapphireblu117/From-Beginners-to-Winners,1
CATEGORIES.REPOSITORIES.Platforms.https://github/scottedwards/collaborative-text-editor,1
CATEGORIES.REPOSITORIES.Platforms.https://github/Spacerat/CollabPaint,1
CATEGORIES.REPOSITORIES.Platforms.https://github/Starmonkeys/website,1
CATEGORIES.REPOSITORIES.Platforms.https://github/susana/beat-visualizer,1
CATEGORIES.REPOSITORIES.Platforms.https://github/SushmitaY/Algorithm-assignment,1
CATEGORIES.REPOSITORIES.Platforms.https://github/thisandagain/turtle,1
CATEGORIES.REPOSITORIES.Platforms.https://github/tuttiq/MaquinaVirtual,1
CATEGORIES.REPOSITORIES.Platforms.https://github/xrd/ChitStat,1
CATEGORIES.REPOSITORIES.Platforms.https://github/zhtpandog/One_Hundred_Tricky_Java_Questions,1
