id,value
STRATEGIES.PredictStudentBehaviors,
STRATEGIES.PredictStudentBehaviors.10*1007/s12257-012-3105-8,1
STRATEGIES.PredictStudentBehaviors.10*1007/s40533-015-0107-y,1
STRATEGIES.PredictStudentBehaviors.10*1145/2325296*2325332,1
STRATEGIES.PredictStudentBehaviors.10*1145/2325296*2325338,1
STRATEGIES.PredictStudentBehaviors.10*1145/2590651*2590680,1
STRATEGIES.PredictStudentBehaviors.10*1145/2659532*2659620,1
STRATEGIES.PredictStudentBehaviors.10*1145/2676723*2691877,1
STRATEGIES.PredictStudentBehaviors.10*1145/2787622*2787719,1
STRATEGIES.PredictStudentBehaviors.10*1245/2408775*2408787,1
STRATEGIES.PredictStudentBehaviors.10*1245/2553532*2553520,1
STRATEGIES.PredictStudentBehaviors.10*1245/2787522*2787731,1
STRATEGIES.PredictStudentBehaviors.10*1245/3153450*3153518,1
STRATEGIES.PredictStudentBehaviors.github/susana/beat-visualizer,1
STRATEGIES.PredictStudentBehaviors.github/musicalglass/AKA,1
STRATEGIES.PredictStudentBehaviors.github/daletoniris/JarvisIA,1
STRATEGIES.PredictStudentBehaviors.github/chankwpj/CUROP2016,1
STRATEGIES.PredictStudentBehaviors.github/rzere/Course_Timetabling_Research,1
STRATEGIES.PredictStudentBehaviors.github/shionguha/cosc3570-introdatascience-fa18,1
STRATEGIES.PredictStudentBehaviors.github/theSalafee/C169final,1
STRATEGIES.PredictStudentBehaviors.github/skyman/StudentPerformanceAnalysis,1
STRATEGIES.PredictStudentBehaviors.github/marisapels/OOP-Module3-SelfAssessmentLab,1
STRATEGIES.PredictStudentBehaviors.github/YuriyMorozyuk95/Dekanat,1
STRATEGIES.PredictStudentBehaviors.github/theSalafee/C169final,1
STRATEGIES.PredictStudentBehaviors.github/gouthamiexcelr/PMP-Certification-Training-in-Malaysia-Project-Management-Training-in-Malaysia,1
STRATEGIES.PredictStudentBehaviors.github/miteshgoplani/Student-Database-Mangagement-System,1
STRATEGIES.PredictStudentBehaviors.github/coachingce1/coachingce1,1
STRATEGIES.PredictStudentBehaviors.github/ChristianHur/152-187-Web-Program-Orientation,1
STRATEGIES.PredictStudentBehaviors.github/cysun/csns2,1
STRATEGIES.Rule-BasedRecommendation,
STRATEGIES.Rule-BasedRecommendation.10*1002/cae*21655,1
STRATEGIES.Rule-BasedRecommendation.10*1002/cae*21832,1
STRATEGIES.Rule-BasedRecommendation.10*1007/378-3-313-31743-5*25,1
STRATEGIES.Rule-BasedRecommendation.10*1007/978-3-642-41347-6,1
STRATEGIES.Rule-BasedRecommendation.10*1007/s11257-011-9106-8,1
STRATEGIES.Rule-BasedRecommendation.10*1015/J*CHB*2013*04*030,1
STRATEGIES.Rule-BasedRecommendation.10*1016/J*CHB*2013*04*030,1
STRATEGIES.Rule-BasedRecommendation.10*1075/csed*12*3*137*8518,1
STRATEGIES.Rule-BasedRecommendation.10*1075/csed*12*3*247*3837,1
STRATEGIES.Rule-BasedRecommendation.10*1145/2659532*2659620,1
STRATEGIES.Rule-BasedRecommendation.10*1145/2676723*2691877,1
STRATEGIES.Rule-BasedRecommendation.10*1245/2553532*2553520,1
STRATEGIES.Rule-BasedRecommendation.10*1245/2575723*2531877,1
STRATEGIES.Rule-BasedRecommendation.isbn=978-1-57735-281-5,1
STRATEGIES.Rule-BasedRecommendation.issn=2307-4108,1
STRATEGIES.Rule-BasedRecommendation.github/ugwis/AtCoder-Recommendation,1
STRATEGIES.Rule-BasedRecommendation.github/adaipule/MovieRecommendation,1
STRATEGIES.Rule-BasedRecommendation.github/hpnhxxwn/Yelp-data-analysis-and-recommender-system,1
STRATEGIES.Rule-BasedRecommendation.github/niyatpatel23295/Apache-Spark-Recommender-System,1
STRATEGIES.TeamSyntegrityModel(TSM),
STRATEGIES.TeamSyntegrityModel(TSM).10*1007/s40593-016-0107-y,1
STRATEGIES.TeamSyntegrityModel(TSM).10*1015/J*CHB*2013*04*030,1
STRATEGIES.TeamSyntegrityModel(TSM).10*1109/ICETA*2017*8102463,1
STRATEGIES.TeamSyntegrityModel(TSM).10*1109/SII*2017*8279283,1
STRATEGIES.TeamSyntegrityModel(TSM).10*1245/2575723*2531877,1
STRATEGIES.TeamSyntegrityModel(TSM).10*1245/2787522*2787713,1
STRATEGIES.TeamSyntegrityModel(TSM).10*1245/3153450*3153518,1
STRATEGIES.TeamSyntegrityModel(TSM).10*3217/jucs-011-09-1505,1
STRATEGIES.TeamSyntegrityModel(TSM).issn=2307-4108,1
STRATEGIES.TeamSyntegrityModel(TSM).github/daletoniris/JarvisIA,1
STRATEGIES.TeamSyntegrityModel(TSM).github/Zayd-Waves/cipher,1
STRATEGIES.TeamSyntegrityModel(TSM).github/ALRW/dayAsADev,1
STRATEGIES.TeamSyntegrityModel(TSM).github/theusual/kaggle-yelp-business-rating-prediction,1
STRATEGIES.TeamSyntegrityModel(TSM).github/gouthamiexcelr/PMP-Certification-Training-in-Malaysia-Project-Management-Training-in-Malaysia,1
STRATEGIES.TeamSyntegrityModel(TSM).github/chankwpj/CUROP2016,1
STRATEGIES.TeamSyntegrityModel(TSM).github/HPCGISLab/pcml,1
STRATEGIES.TeamSyntegrityModel(TSM).github/vbsteja/deeplearning1,1
STRATEGIES.TeamSyntegrityModel(TSM).github/monochromegane/starchart,1
STRATEGIES.TeamSyntegrityModel(TSM).github/Lyyoness/CS156-Machine-Learning,1
STRATEGIES.TeamSyntegrityModel(TSM).github/gouthamiexcelr/PMP-Certification-Training-in-Malaysia-Project-Management-Training-in-Malaysia,1
STRATEGIES.TeamSyntegrityModel(TSM).github/uluumy/Data4People-Women-s-Health-Risk-Assessment,1
STRATEGIES.TeamSyntegrityModel(TSM).github/bamcdougall/Predictive_Machine_Learning_Human_Activity_Assessment,1
STRATEGIES.ValcamAlgorithm,
STRATEGIES.ValcamAlgorithm.10*1007/978-3-319-91743-6*26,1
STRATEGIES.ValcamAlgorithm.10*1007/978-3-642-34010-9*9,1
STRATEGIES.ValcamAlgorithm.10*1109/ICALT*2003*1215118,1
STRATEGIES.ValcamAlgorithm.10*1109/ICETA*2017*8102463,1
STRATEGIES.ValcamAlgorithm.10*1145/2526968*2526987,1
STRATEGIES.ValcamAlgorithm.10*1145/2590651*2590680,1
STRATEGIES.ValcamAlgorithm.10*3217/jucs-011-09-1505,1
STRATEGIES.ValcamAlgorithm.10*4018/jec*2012100101,1
STRATEGIES.ValcamAlgorithm.github/lonewoolf/Maching-Learning-Programs,1
STRATEGIES.ValcamAlgorithm.github/8l/pijul,1
STRATEGIES.ValcamAlgorithm.github/epfl-lasa/ML_toolbox,1
STRATEGIES.ValcamAlgorithm.github/kknet/AlgorithmicTrading,1
STRATEGIES.ValcamAlgorithm.github/imaginate/algorithmIV-question-manager,1
STRATEGIES.ValcamAlgorithm.github/gaerae/awesome-algorithms,1
STRATEGIES.ValcamAlgorithm.github/savinay95n/Reinforcement-learning-Algorithms-and-Dynamic-Programming,1
STRATEGIES.ValcamAlgorithm.github/Lyyoness/CS156-Machine-Learning,1
STRATEGIES.ValcamAlgorithm.github/hackprime/algs4,1
STRATEGIES.ValcamAlgorithm.github/SushmitaY/Algorithm-assignment,1
STRATEGIES.ValcamAlgorithm.github/bamcdougall/Predictive_Machine_Learning_Human_Activity_Assessment,1
